date;heure;RUR-SE;AUT;VITRY;NEUIL;AUB;EIFF3
24/11/2016;3;3;0;2;2;0;2
24/11/2016;4;3;0;2;2;0;1
24/11/2016;5;4;2;2;2;0;1
24/11/2016;6;4;3;2;2;0;1
24/11/2016;7;3;3;2;2;0;1
24/11/2016;8;3;2;2;4;0;1
24/11/2016;9;3;3;3;5;0;1
24/11/2016;10;3;3;3;3;0;1
24/11/2016;11;3;3;3;4;0;2
24/11/2016;12;3;4;2;4;0;2
24/11/2016;13;3;3;2;6;0;2
24/11/2016;14;3;3;2;5;0;3
24/11/2016;15;3;3;2;4;0;3
24/11/2016;16;3;2;2;4;0;3
24/11/2016;17;2;2;2;3;0;3
24/11/2016;18;2;2;3;4;0;3
24/11/2016;19;2;2;2;4;0;2
24/11/2016;20;2;3;2;3;0;2
24/11/2016;21;2;2;3;3;0;2
24/11/2016;22;2;2;2;3;0;2
24/11/2016;23;2;1;2;2;0;1
24/11/2016;24;2;1;2;2;0;1
25/11/2016;1;2;0;1;1;0;0
25/11/2016;2;2;0;1;1;1;0
25/11/2016;3;3;0;1;2;1;0
25/11/2016;4;3;0;1;1;1;0
25/11/2016;5;3;2;1;1;1;0
25/11/2016;6;2;3;1;1;0;0
25/11/2016;7;2;3;1;1;0;0
25/11/2016;8;2;3;1;2;1;0
25/11/2016;9;2;3;1;2;1;0
25/11/2016;10;2;3;1;4;1;0
25/11/2016;11;2;3;1;6;1;0
25/11/2016;12;2;3;1;6;1;0
25/11/2016;13;2;2;0;7;1;0
25/11/2016;14;2;3;1;6;1;0
25/11/2016;15;2;2;0;4;1;0
25/11/2016;16;2;2;1;3;1;0
25/11/2016;17;2;2;0;3;1;0
25/11/2016;18;2;2;0;3;1;0
25/11/2016;19;1;2;1;2;1;0
25/11/2016;20;2;2;0;2;1;0
25/11/2016;21;1;2;0;2;1;0
25/11/2016;22;1;2;1;3;1;0
25/11/2016;23;1;2;1;3;0;0
25/11/2016;24;1;2;0;3;1;0
26/11/2016;1;1;1;2;3;4;0
26/11/2016;2;1;1;1;3;5;1
26/11/2016;3;1;0;1;3;4;1
26/11/2016;4;1;1;1;3;4;1
26/11/2016;5;1;1;1;4;5;1
26/11/2016;6;1;1;1;3;5;1
26/11/2016;7;1;2;1;3;5;0
26/11/2016;8;1;2;2;3;5;0
26/11/2016;9;2;2;2;3;5;0
26/11/2016;10;2;2;2;4;5;1
26/11/2016;11;2;2;2;4;6;1
26/11/2016;12;2;2;3;4;6;1
26/11/2016;13;2;3;3;4;6;2
26/11/2016;14;2;3;3;4;6;2
26/11/2016;15;2;4;3;4;6;2
26/11/2016;16;1;3;3;4;5;2
26/11/2016;17;1;2;3;4;6;2
26/11/2016;18;1;2;2;4;5;2
26/11/2016;19;1;1;3;3;5;2
26/11/2016;20;1;1;2;3;5;2
26/11/2016;21;1;2;3;3;5;1
26/11/2016;22;1;1;3;3;5;1
26/11/2016;23;1;1;2;3;5;1
26/11/2016;24;1;1;2;3;5;1
27/11/2016;1;1;1;2;3;0;0
27/11/2016;2;1;1;2;3;0;0
27/11/2016;3;2;1;2;3;0;0
27/11/2016;4;1;0;2;3;0;0
27/11/2016;5;1;1;2;3;0;0
27/11/2016;6;1;1;2;3;0;0
27/11/2016;7;1;1;2;3;0;0
27/11/2016;8;1;1;2;3;0;0
27/11/2016;9;1;2;3;3;0;1
27/11/2016;10;1;4;3;4;0;0
27/11/2016;11;1;4;3;6;0;0
27/11/2016;12;1;5;3;5;0;0
27/11/2016;13;2;5;3;5;1;0
27/11/2016;14;4;5;5;6;1;0
27/11/2016;15;3;4;4;4;1;0
27/11/2016;16;2;4;4;5;1;0
27/11/2016;17;3;3;3;4;0;0
27/11/2016;18;3;2;3;4;1;0
27/11/2016;19;2;3;3;3;0;0
27/11/2016;20;3;3;3;4;0;0
27/11/2016;21;3;1;2;4;0;0
27/11/2016;22;3;1;2;3;0;0
27/11/2016;23;3;1;2;4;0;0
27/11/2016;24;2;0;2;4;0;0
28/11/2016;1;2;0;4;6;0;1
28/11/2016;2;2;0;4;5;0;1
28/11/2016;3;3;0;4;6;0;1
28/11/2016;4;3;0;3;6;0;1
28/11/2016;5;2;1;4;6;0;1
28/11/2016;6;2;2;3;5;0;1
28/11/2016;7;2;3;4;5;0;0
28/11/2016;8;2;2;3;4;0;0
28/11/2016;9;2;2;3;4;0;0
28/11/2016;10;2;2;3;3;0;0
28/11/2016;11;2;2;3;3;0;0
28/11/2016;12;2;3;3;3;0;0
28/11/2016;13;2;2;2;2;0;0
28/11/2016;14;2;2;2;2;0;1
28/11/2016;15;2;2;1;2;0;0
28/11/2016;16;2;2;1;2;0;0
28/11/2016;17;2;1;1;3;0;0
28/11/2016;18;2;2;1;6;0;0
28/11/2016;19;2;2;1;7;0;0
28/11/2016;20;2;2;0;8;1;0
28/11/2016;21;2;2;0;7;0;0
28/11/2016;22;3;1;0;3;0;0
28/11/2016;23;2;0;0;2;0;0
28/11/2016;24;2;0;0;2;0;n/d
29/11/2016;1;2;0;3;2;1;1
29/11/2016;2;2;0;3;2;1;1
29/11/2016;3;2;0;3;2;1;1
29/11/2016;4;2;0;3;3;1;0
29/11/2016;5;2;2;2;4;1;0
29/11/2016;6;2;3;2;3;2;0
29/11/2016;7;2;4;2;3;2;0
29/11/2016;8;2;4;2;3;2;1
29/11/2016;9;2;5;2;3;2;1
29/11/2016;10;2;4;2;3;3;1
29/11/2016;11;3;3;2;3;2;2
29/11/2016;12;2;4;1;3;2;1
29/11/2016;13;2;4;1;3;2;1
29/11/2016;14;2;4;1;3;2;3
29/11/2016;15;2;3;1;4;2;3
29/11/2016;16;2;3;2;4;3;3
29/11/2016;17;2;2;2;4;2;4
29/11/2016;18;2;2;1;4;3;4
29/11/2016;19;2;3;1;4;3;3
29/11/2016;20;2;3;1;4;3;3
29/11/2016;21;2;3;2;4;4;3
29/11/2016;22;2;2;2;4;3;2
29/11/2016;23;2;4;2;4;3;1
29/11/2016;24;2;4;1;3;4;2
30/11/2016;1;2;2;5;4;2;2
30/11/2016;2;2;2;5;4;2;3
30/11/2016;3;2;2;4;4;2;2
30/11/2016;4;2;3;4;4;2;6
30/11/2016;5;2;5;5;4;3;2
30/11/2016;6;2;6;5;4;3;2
30/11/2016;7;2;7;5;4;5;2
30/11/2016;8;2;5;6;5;5;2
30/11/2016;9;2;6;6;5;6;7
30/11/2016;10;3;6;7;7;7;10
30/11/2016;11;3;12;8;n/d;6;6
30/11/2016;12;6;11;14;n/d;7;9
30/11/2016;13;12;8;10;10;6;7
30/11/2016;14;6;8;7;11;7;7
30/11/2016;15;5;8;7;10;6;8
30/11/2016;16;4;8;6;8;6;8
30/11/2016;17;2;6;6;7;6;7
30/11/2016;18;2;6;8;6;7;7
30/11/2016;19;2;10;6;6;10;9
30/11/2016;20;2;10;6;7;11;9
30/11/2016;21;2;8;6;8;12;8
30/11/2016;22;2;9;6;7;11;8
30/11/2016;23;2;9;6;6;11;7
30/11/2016;24;2;7;8;6;10;9
01/12/2016;1;2;6;5;5;3;3
01/12/2016;2;2;4;3;5;4;1
01/12/2016;3;2;5;3;5;4;1
01/12/2016;4;2;5;3;5;4;0
01/12/2016;5;2;6;5;5;3;0
01/12/2016;6;2;8;7;5;4;0
01/12/2016;7;2;9;7;6;5;0
01/12/2016;8;2;9;8;6;7;6
01/12/2016;9;2;9;10;7;9;10
01/12/2016;10;2;9;12;7;10;7
01/12/2016;11;3;10;12;8;9;2
01/12/2016;12;4;9;11;8;6;5
01/12/2016;13;4;8;12;9;n/d;4
01/12/2016;14;3;5;13;7;n/d;3
01/12/2016;15;6;5;12;7;n/d;3
01/12/2016;16;7;6;8;7;n/d;3
01/12/2016;17;4;6;7;7;n/d;3
01/12/2016;18;3;9;8;7;n/d;2
01/12/2016;19;3;10;7;8;n/d;2
01/12/2016;20;3;10;7;7;n/d;2
01/12/2016;21;3;8;6;7;n/d;2
01/12/2016;22;3;6;7;6;n/d;1
01/12/2016;23;2;6;7;6;n/d;1
01/12/2016;24;2;3;6;5;n/d;1
02/12/2016;1;2;2;3;4;4;1
02/12/2016;2;2;2;5;5;5;1
02/12/2016;3;3;2;3;6;3;1
02/12/2016;4;2;2;5;6;3;0
02/12/2016;5;3;3;6;5;5;0
02/12/2016;6;3;5;7;5;4;0
02/12/2016;7;3;5;7;5;5;0
02/12/2016;8;3;3;7;5;4;0
02/12/2016;9;3;5;8;5;4;0
02/12/2016;10;3;5;9;6;5;1
02/12/2016;11;4;5;10;8;n/d;1
02/12/2016;12;3;5;11;10;3;1
02/12/2016;13;4;8;11;9;3;2
02/12/2016;14;5;7;9;7;3;1
02/12/2016;15;3;8;8;7;3;1
02/12/2016;16;3;5;7;7;2;1
02/12/2016;17;3;5;7;7;2;1
02/12/2016;18;3;3;8;6;2;1
02/12/2016;19;3;4;8;8;2;2
02/12/2016;20;3;3;7;11;2;1
02/12/2016;21;3;5;7;15;1;1
02/12/2016;22;3;4;7;13;1;1
02/12/2016;23;3;3;6;11;1;1
02/12/2016;24;3;2;6;9;0;1
03/12/2016;1;3;2;1;8;1;1
03/12/2016;2;3;2;1;6;0;1
03/12/2016;3;2;2;1;4;0;1
03/12/2016;4;2;2;1;4;0;1
03/12/2016;5;2;1;1;6;1;1
03/12/2016;6;2;2;1;8;1;1
03/12/2016;7;2;2;1;9;1;1
03/12/2016;8;2;2;1;7;1;1
03/12/2016;9;2;2;1;5;1;1
03/12/2016;10;3;2;2;4;1;1
03/12/2016;11;3;3;2;4;1;1
03/12/2016;12;3;3;2;4;1;1
03/12/2016;13;3;2;1;3;1;1
03/12/2016;14;3;2;1;3;1;1
03/12/2016;15;2;2;1;3;0;0
03/12/2016;16;2;2;1;3;0;0
03/12/2016;17;2;2;0;3;0;1
03/12/2016;18;2;2;0;3;0;0
03/12/2016;19;2;2;0;3;0;0
03/12/2016;20;2;2;0;3;0;0
03/12/2016;21;2;2;0;2;0;n/d
03/12/2016;22;2;2;0;2;0;n/d
03/12/2016;23;2;2;0;2;0;n/d
03/12/2016;24;2;2;0;2;0;n/d
04/12/2016;1;2;1;5;3;0;1
04/12/2016;2;2;1;4;3;0;1
04/12/2016;3;2;1;4;3;0;1
04/12/2016;4;2;1;4;3;0;1
04/12/2016;5;2;1;4;3;0;1
04/12/2016;6;2;1;3;3;0;1
04/12/2016;7;2;1;3;3;0;1
04/12/2016;8;2;1;3;3;0;0
04/12/2016;9;2;1;3;3;0;0
04/12/2016;10;2;1;4;3;0;1
04/12/2016;11;2;2;4;3;0;2
04/12/2016;12;2;2;4;3;0;2
04/12/2016;13;2;3;4;4;0;3
04/12/2016;14;2;3;5;4;0;3
04/12/2016;15;2;2;4;4;0;3
04/12/2016;16;2;3;4;4;0;3
04/12/2016;17;2;2;3;4;0;4
04/12/2016;18;2;2;3;4;0;3
04/12/2016;19;2;1;4;4;0;3
04/12/2016;20;2;1;3;4;2;3
04/12/2016;21;2;1;3;4;1;3
04/12/2016;22;2;3;3;4;2;3
04/12/2016;23;2;2;3;4;1;5
04/12/2016;24;2;2;3;3;1;5
05/12/2016;1;2;2;3;3;1;3
05/12/2016;2;2;1;3;3;0;2
05/12/2016;3;2;0;3;3;0;1
05/12/2016;4;2;2;3;3;0;2
05/12/2016;5;2;2;3;3;0;1
05/12/2016;6;2;4;3;4;1;1
05/12/2016;7;2;3;3;4;1;0
05/12/2016;8;2;4;3;6;2;0
05/12/2016;9;2;4;n/d;n/d;3;0
05/12/2016;10;2;5;6;8;3;0
05/12/2016;11;2;4;6;8;3;1
05/12/2016;12;2;4;5;7;3;2
05/12/2016;13;2;5;5;7;3;3
05/12/2016;14;2;4;5;7;3;3
05/12/2016;15;2;4;5;7;3;3
05/12/2016;16;2;4;4;7;3;3
05/12/2016;17;2;6;4;7;3;3
05/12/2016;18;2;6;4;7;3;4
05/12/2016;19;2;4;5;7;5;4
05/12/2016;20;2;4;5;6;5;2
05/12/2016;21;2;2;5;6;6;1
05/12/2016;22;2;1;5;6;5;1
05/12/2016;23;2;1;4;5;6;2
05/12/2016;24;2;2;4;5;5;2
06/12/2016;1;2;2;3;3;4;0
06/12/2016;2;2;1;3;4;4;1
06/12/2016;3;2;2;3;5;3;1
06/12/2016;4;2;1;3;4;3;1
06/12/2016;5;2;1;2;3;3;1
06/12/2016;6;2;1;3;3;3;1
06/12/2016;7;2;2;3;3;5;1
06/12/2016;8;2;2;3;4;5;1
06/12/2016;9;2;3;3;n/d;6;0
06/12/2016;10;2;5;4;4;6;1
06/12/2016;11;2;5;5;n/d;7;1
06/12/2016;12;2;5;5;5;5;2
06/12/2016;13;2;5;7;5;3;3
06/12/2016;14;2;6;6;6;2;4
06/12/2016;15;2;5;6;6;4;3
06/12/2016;16;2;3;5;6;4;2
06/12/2016;17;2;3;5;5;4;1
06/12/2016;18;2;3;5;5;3;0
06/12/2016;19;2;4;4;5;4;0
06/12/2016;20;2;3;5;4;3;0
06/12/2016;21;2;2;5;4;3;0
06/12/2016;22;2;2;5;4;3;1
06/12/2016;23;2;2;5;3;2;0
06/12/2016;24;2;1;4;3;2;0
07/12/2016;1;2;1;2;4;2;0
07/12/2016;2;2;1;3;4;2;0
07/12/2016;3;2;2;2;4;2;0
07/12/2016;4;2;1;2;4;2;0
07/12/2016;5;2;2;2;4;2;0
07/12/2016;6;2;3;2;4;2;0
07/12/2016;7;2;3;2;4;2;0
07/12/2016;8;2;3;3;4;4;0
07/12/2016;9;2;3;3;5;5;0
07/12/2016;10;2;4;3;5;6;1
07/12/2016;11;2;5;4;5;6;2
07/12/2016;12;2;5;4;5;3;3
07/12/2016;13;2;4;5;5;4;4
07/12/2016;14;2;4;5;6;4;4
07/12/2016;15;2;3;4;6;3;5
07/12/2016;16;2;3;3;6;3;3
07/12/2016;17;2;2;3;5;3;2
07/12/2016;18;2;2;4;5;4;2
07/12/2016;19;1;2;4;5;3;1
07/12/2016;20;2;2;3;5;3;0
07/12/2016;21;2;3;4;5;2;0
07/12/2016;22;2;2;3;5;3;0
07/12/2016;23;2;1;3;5;3;0
07/12/2016;24;2;1;3;4;3;0
08/12/2016;1;2;0;3;3;1;1
08/12/2016;2;2;0;3;3;1;1
08/12/2016;3;2;0;3;3;1;1
08/12/2016;4;2;0;3;2;0;1
08/12/2016;5;2;2;3;2;1;0
08/12/2016;6;2;3;3;3;2;0
08/12/2016;7;2;2;3;3;2;0
08/12/2016;8;2;2;3;3;2;1
08/12/2016;9;2;3;4;3;3;2
08/12/2016;10;2;3;3;4;3;2
08/12/2016;11;2;3;4;3;3;2
08/12/2016;12;2;2;5;4;3;3
08/12/2016;13;n/d;2;5;4;2;4
08/12/2016;14;2;2;5;4;1;5
08/12/2016;15;2;2;5;4;2;5
08/12/2016;16;2;2;5;4;2;3
08/12/2016;17;2;3;5;4;3;2
08/12/2016;18;2;3;5;4;5;2
08/12/2016;19;2;3;4;3;4;2
08/12/2016;20;2;2;4;3;2;2
08/12/2016;21;2;1;4;3;1;3
08/12/2016;22;2;0;4;2;2;3
08/12/2016;23;2;2;3;2;2;3
08/12/2016;24;2;1;4;2;1;2
09/12/2016;1;2;2;2;2;2;0
09/12/2016;2;2;1;2;2;2;0
09/12/2016;3;2;0;2;2;2;0
09/12/2016;4;2;0;2;2;3;0
09/12/2016;5;2;0;2;2;3;0
09/12/2016;6;2;2;2;2;3;0
09/12/2016;7;2;3;2;2;3;0
09/12/2016;8;2;1;2;2;5;0
09/12/2016;9;2;3;3;2;4;0
09/12/2016;10;2;3;3;3;4;0
09/12/2016;11;2;2;6;3;5;0
09/12/2016;12;2;2;6;3;5;2
09/12/2016;13;2;2;5;4;4;2
09/12/2016;14;2;2;5;4;4;3
09/12/2016;15;2;3;5;4;3;2
09/12/2016;16;2;2;5;4;3;1
09/12/2016;17;2;1;5;3;3;2
09/12/2016;18;2;1;4;3;3;1
09/12/2016;19;2;1;4;3;4;0
09/12/2016;20;2;0;4;3;5;0
09/12/2016;21;2;0;5;3;5;0
09/12/2016;22;2;0;4;3;7;0
09/12/2016;23;2;0;6;3;6;0
09/12/2016;24;2;1;5;3;3;0
10/12/2016;1;2;0;2;2;7;0
10/12/2016;2;2;0;3;3;6;0
10/12/2016;3;2;1;2;2;6;1
10/12/2016;4;2;1;2;2;6;0
10/12/2016;5;2;0;2;2;6;0
10/12/2016;6;2;0;1;2;6;0
10/12/2016;7;2;1;2;2;6;0
10/12/2016;8;2;0;1;2;6;0
10/12/2016;9;2;2;1;1;6;1
10/12/2016;10;2;1;1;2;6;1
10/12/2016;11;2;0;1;2;5;3
10/12/2016;12;2;0;1;2;5;4
10/12/2016;13;2;1;1;2;6;4
10/12/2016;14;2;0;1;2;5;4
10/12/2016;15;2;0;1;2;6;4
10/12/2016;16;2;0;1;2;5;4
10/12/2016;17;2;0;1;2;5;3
10/12/2016;18;2;0;1;2;5;2
10/12/2016;19;2;0;1;2;5;1
10/12/2016;20;2;0;1;1;5;0
10/12/2016;21;2;1;1;1;5;0
10/12/2016;22;2;0;1;1;5;0
10/12/2016;23;2;0;1;1;5;0
10/12/2016;24;2;0;1;1;6;0
11/12/2016;1;2;0;0;1;1;1
11/12/2016;2;2;0;0;1;1;0
11/12/2016;3;2;0;1;1;0;n/d
11/12/2016;4;2;0;1;1;1;n/d
11/12/2016;5;2;0;1;1;2;n/d
11/12/2016;6;2;0;2;1;1;n/d
11/12/2016;7;2;0;1;1;1;n/d
11/12/2016;8;2;0;2;1;1;n/d
11/12/2016;9;2;1;2;1;1;n/d
11/12/2016;10;2;0;3;1;2;0
11/12/2016;11;2;0;3;2;4;0
11/12/2016;12;2;1;4;2;3;1
11/12/2016;13;2;1;3;2;7;3
11/12/2016;14;2;1;3;3;2;3
11/12/2016;15;2;1;3;3;3;3
11/12/2016;16;2;1;3;2;2;3
11/12/2016;17;2;1;2;2;2;2
11/12/2016;18;2;0;2;2;3;2
11/12/2016;19;2;1;2;2;3;2
11/12/2016;20;2;2;2;2;2;1
11/12/2016;21;2;1;2;2;1;1
11/12/2016;22;2;1;2;2;1;1
11/12/2016;23;2;1;2;1;1;1
11/12/2016;24;2;0;2;1;1;0
12/12/2016;1;2;0;1;1;1;0
12/12/2016;2;2;0;1;1;1;0
12/12/2016;3;2;0;1;1;0;n/d
12/12/2016;4;2;0;2;1;0;n/d
12/12/2016;5;1;0;2;1;0;n/d
12/12/2016;6;2;0;2;1;0;n/d
12/12/2016;7;1;0;1;1;1;n/d
12/12/2016;8;2;1;1;1;0;n/d
12/12/2016;9;2;0;n/d;n/d;1;n/d
12/12/2016;10;1;0;0;1;0;n/d
12/12/2016;11;2;0;0;1;1;n/d
12/12/2016;12;2;0;0;1;1;n/d
12/12/2016;13;2;0;1;1;1;n/d
12/12/2016;14;2;0;0;1;1;n/d
12/12/2016;15;2;1;0;1;1;n/d
12/12/2016;16;2;0;0;1;1;n/d
12/12/2016;17;2;0;0;1;1;n/d
12/12/2016;18;2;0;0;1;1;n/d
12/12/2016;19;2;0;0;1;1;n/d
12/12/2016;20;2;0;0;1;1;n/d
12/12/2016;21;2;0;0;1;0;n/d
12/12/2016;22;2;0;0;1;1;n/d
12/12/2016;23;2;0;0;1;1;n/d
12/12/2016;24;2;0;0;1;1;n/d
13/12/2016;1;2;0;0;1;1;1
13/12/2016;2;2;0;0;1;1;1
13/12/2016;3;2;0;0;1;1;1
13/12/2016;4;2;0;0;1;1;1
13/12/2016;5;2;0;1;1;1;1
13/12/2016;6;2;1;1;1;1;1
13/12/2016;7;2;1;1;1;2;2
13/12/2016;8;2;1;0;2;2;1
13/12/2016;9;2;1;1;2;2;2
13/12/2016;10;2;0;1;2;n/d;2
13/12/2016;11;2;1;1;2;n/d;3
13/12/2016;12;2;2;1;2;2;3
13/12/2016;13;2;1;1;2;3;5
13/12/2016;14;2;0;1;2;2;5
13/12/2016;15;2;0;1;2;3;5
13/12/2016;16;2;0;1;3;3;5
13/12/2016;17;2;0;2;3;3;5
13/12/2016;18;2;0;2;3;3;5
13/12/2016;19;2;0;2;3;3;6
13/12/2016;20;2;1;2;3;3;5
13/12/2016;21;2;1;1;3;3;5
13/12/2016;22;2;1;2;3;3;6
13/12/2016;23;1;1;2;3;3;7
13/12/2016;24;1;0;2;3;2;6
14/12/2016;1;1;0;2;2;0;2
14/12/2016;2;2;0;2;3;0;2
14/12/2016;3;2;1;3;2;0;1
14/12/2016;4;2;1;2;2;0;2
14/12/2016;5;2;1;2;2;0;1
14/12/2016;6;2;2;3;3;0;1
14/12/2016;7;2;1;3;4;1;1
14/12/2016;8;2;1;3;4;1;1
14/12/2016;9;2;2;3;5;1;1
14/12/2016;10;2;2;3;4;2;0
14/12/2016;11;2;n/d;3;4;4;0
14/12/2016;12;2;n/d;3;3;2;2
14/12/2016;13;2;n/d;3;4;1;3
14/12/2016;14;2;3;3;4;0;5
14/12/2016;15;2;2;3;5;1;4
14/12/2016;16;2;1;3;4;1;4
14/12/2016;17;2;1;3;4;1;4
14/12/2016;18;2;1;3;4;1;1
14/12/2016;19;2;1;3;5;1;0
14/12/2016;20;2;2;2;3;0;0
14/12/2016;21;2;1;2;3;0;0
14/12/2016;22;2;0;2;3;0;n/d
14/12/2016;23;2;2;2;3;0;n/d
14/12/2016;24;2;1;3;2;0;0
15/12/2016;1;2;0;2;2;0;1
15/12/2016;2;2;0;2;2;0;1
15/12/2016;3;2;0;2;2;0;0
15/12/2016;4;2;0;2;2;0;1
15/12/2016;5;2;0;2;2;0;1
15/12/2016;6;2;1;2;1;0;1
15/12/2016;7;2;1;2;2;1;1
15/12/2016;8;2;1;2;2;1;0
15/12/2016;9;2;1;2;3;2;1
15/12/2016;10;2;2;2;2;3;2
15/12/2016;11;2;3;2;2;3;3
15/12/2016;12;2;3;3;3;2;2
15/12/2016;13;2;3;3;3;1;3
15/12/2016;14;2;3;2;3;1;3
15/12/2016;15;2;2;2;3;1;2
15/12/2016;16;2;1;2;2;1;2
15/12/2016;17;2;1;2;2;0;1
15/12/2016;18;2;1;2;2;1;1
15/12/2016;19;2;1;2;2;1;1
15/12/2016;20;2;0;3;2;0;0
15/12/2016;21;2;1;2;2;0;1
15/12/2016;22;2;0;3;2;0;2
15/12/2016;23;2;0;3;2;0;1
15/12/2016;24;2;0;3;2;0;1
16/12/2016;1;2;0;1;3;2;0
16/12/2016;2;2;0;1;3;1;0
16/12/2016;3;2;0;2;4;1;0
16/12/2016;4;2;0;2;4;1;0
16/12/2016;5;2;1;2;3;1;0
16/12/2016;6;2;2;2;4;2;0
16/12/2016;7;2;1;2;4;2;0
16/12/2016;8;2;1;2;5;2;0
16/12/2016;9;2;1;3;5;2;0
16/12/2016;10;2;2;3;5;2;0
16/12/2016;11;2;2;5;6;2;1
16/12/2016;12;2;3;5;6;2;2
16/12/2016;13;3;3;5;6;2;2
16/12/2016;14;2;3;5;6;2;2
16/12/2016;15;2;3;4;5;2;3
16/12/2016;16;2;3;3;5;2;2
16/12/2016;17;2;3;3;5;1;3
16/12/2016;18;2;1;3;5;1;3
16/12/2016;19;2;1;2;4;2;3
16/12/2016;20;2;1;2;4;2;3
16/12/2016;21;2;1;2;4;2;4
16/12/2016;22;2;1;2;4;1;2
16/12/2016;23;2;3;2;4;2;2
16/12/2016;24;2;2;3;4;2;2
17/12/2016;1;2;3;2;3;1;2
17/12/2016;2;2;2;2;3;1;2
17/12/2016;3;2;2;3;3;2;3
17/12/2016;4;2;2;3;2;2;3
17/12/2016;5;2;3;3;3;2;3
17/12/2016;6;2;3;3;3;2;4
17/12/2016;7;2;4;3;3;3;5
17/12/2016;8;2;3;3;3;3;4
17/12/2016;9;2;4;4;3;3;3
17/12/2016;10;2;3;5;3;3;4
17/12/2016;11;2;4;7;3;4;5
17/12/2016;12;3;6;7;4;3;6
17/12/2016;13;3;8;7;5;2;7
17/12/2016;14;4;5;7;7;1;8
17/12/2016;15;3;2;6;4;0;7
17/12/2016;16;2;1;3;3;0;5
17/12/2016;17;2;1;3;2;1;5
17/12/2016;18;2;0;3;2;1;3
17/12/2016;19;2;1;3;2;0;3
17/12/2016;20;2;1;3;2;0;3
17/12/2016;21;2;1;3;2;1;3
17/12/2016;22;2;0;3;2;1;2
17/12/2016;23;2;1;2;2;1;2
17/12/2016;24;2;1;2;2;1;2
18/12/2016;1;2;1;1;3;2;0
18/12/2016;2;2;1;1;3;2;0
18/12/2016;3;2;1;1;3;2;0
18/12/2016;4;2;2;0;7;2;0
18/12/2016;5;2;1;1;6;2;0
18/12/2016;6;2;1;1;5;2;0
18/12/2016;7;2;2;1;6;1;0
18/12/2016;8;2;2;0;5;1;0
18/12/2016;9;2;2;0;4;2;0
18/12/2016;10;2;1;0;3;1;0
18/12/2016;11;2;2;0;4;2;0
18/12/2016;12;2;2;0;6;2;0
18/12/2016;13;1;2;0;7;2;0
18/12/2016;14;2;2;0;5;2;0
18/12/2016;15;2;2;0;5;2;0
18/12/2016;16;2;2;0;5;2;0
18/12/2016;17;2;2;0;4;2;0
18/12/2016;18;2;2;0;5;1;0
18/12/2016;19;2;1;0;3;1;0
18/12/2016;20;2;1;0;3;2;0
18/12/2016;21;2;1;0;2;1;0
18/12/2016;22;2;1;0;2;1;0
18/12/2016;23;2;0;0;3;1;0
18/12/2016;24;2;0;0;5;1;0
19/12/2016;1;2;0;0;3;0;0
19/12/2016;2;2;0;0;2;0;0
19/12/2016;3;2;0;0;3;0;0
19/12/2016;4;2;0;0;2;0;0
19/12/2016;5;2;1;0;2;0;0
19/12/2016;6;2;2;0;2;0;1
19/12/2016;7;2;2;0;2;0;1
19/12/2016;8;2;1;0;2;1;1
19/12/2016;9;2;2;0;2;1;1
19/12/2016;10;2;2;0;3;1;2
19/12/2016;11;2;3;0;3;1;2
19/12/2016;12;2;3;0;3;2;3
19/12/2016;13;2;3;1;5;1;4
19/12/2016;14;2;3;1;5;1;4
19/12/2016;15;2;2;1;4;1;4
19/12/2016;16;2;2;0;3;1;3
19/12/2016;17;2;1;0;3;1;3
19/12/2016;18;2;1;0;3;0;3
19/12/2016;19;2;1;0;3;1;3
19/12/2016;20;2;1;0;3;1;3
19/12/2016;21;2;1;0;2;1;2
19/12/2016;22;2;1;0;2;1;2
19/12/2016;23;2;1;0;2;1;2
19/12/2016;24;2;0;0;2;1;2
20/12/2016;1;2;0;2;2;0;1
20/12/2016;2;2;0;1;2;0;0
20/12/2016;3;2;0;1;2;0;0
20/12/2016;4;2;0;1;2;0;0
20/12/2016;5;2;1;1;2;1;0
20/12/2016;6;2;2;1;2;0;0
20/12/2016;7;2;1;1;2;1;0
20/12/2016;8;2;2;2;2;1;0
20/12/2016;9;2;1;2;2;1;0
20/12/2016;10;2;2;2;3;1;0
20/12/2016;11;2;3;3;4;2;0
20/12/2016;12;2;3;3;3;2;0
20/12/2016;13;2;4;3;3;2;1
20/12/2016;14;2;3;2;3;2;0
20/12/2016;15;2;3;1;2;1;1
20/12/2016;16;2;2;1;2;1;0
20/12/2016;17;2;0;1;2;0;0
20/12/2016;18;2;1;1;2;0;0
20/12/2016;19;2;1;2;2;0;0
20/12/2016;20;2;1;1;2;0;0
20/12/2016;21;2;0;1;2;0;0
20/12/2016;22;2;0;1;1;0;0
20/12/2016;23;2;0;1;1;0;0
20/12/2016;24;2;0;1;1;0;0
21/12/2016;1;2;0;1;2;1;0
21/12/2016;2;2;0;2;2;1;0
21/12/2016;3;1;0;2;2;1;0
21/12/2016;4;1;0;2;2;1;0
21/12/2016;5;1;0;2;2;1;0
21/12/2016;6;1;0;1;2;1;0
21/12/2016;7;2;0;1;2;1;0
21/12/2016;8;2;1;1;2;1;0
21/12/2016;9;2;1;1;2;1;0
21/12/2016;10;2;1;2;2;1;0
21/12/2016;11;2;1;2;2;1;0
21/12/2016;12;2;1;2;2;1;1
